#{"t_start": 1789182623.314692, "env_id": "None"}
r,l,t
-67.725177,168,447.50222
-41.592068,168,449.33488
-85.187862,168,451.184514
-83.102772,168,453.022455
-108.641003,168,455.036997
-176.172423,168,456.860278
-37.69207,168,458.710333
-38.222948,168,460.542452
-80.215289,168,462.381117
-166.405445,168,464.235525
-110.059243,168,466.078613
-64.244443,168,467.911166
-53.972186,168,469.73434
-52.919104,168,471.604129
-150.518813,168,473.538464
-31.319457,168,475.424943
-36.900428,168,477.209127
-99.430463,168,479.012559
-46.716684,168,480.784516
-73.378747,168,482.595439
-177.449285,168,484.391314
-104.052505,168,486.186218
-63.660579,168,487.971105
-137.714524,168,489.749031
-142.411359,168,491.548074
-63.403881,168,493.32723
-149.887068,168,495.144221
-39.82753,168,496.917656
-36.785313,168,498.730567
-36.961938,168,500.546586
-87.983174,168,502.478564
-91.747469,168,504.394534
-133.677442,168,506.196305
-62.189447,168,508.032804
-132.898351,168,509.846324
-79.393819,168,511.670293
-78.799283,168,513.585332
-119.646004,168,515.480951
-39.45241,168,517.362362
-86.67815,168,519.179149
-118.148432,168,521.149362
-38.084016,168,522.95839
-119.521947,168,524.783063
-148.273969,168,526.580068
-37.121963,168,528.396964
-70.114102,168,530.202123
-45.347452,168,532.025138
-76.637354,168,533.786561
-29.480177,168,535.62675
-161.368511,168,537.419332
-39.030905,168,539.235226
-105.764943,168,541.034695
-131.252286,168,542.810835
-41.627952,168,544.620825
-89.520531,168,547.873772
-131.040254,168,549.672124
-98.294268,168,551.528799
-131.094307,168,553.375117
-49.303198,168,555.231491
-113.166211,168,557.030669
-40.105009,168,558.821814
-125.35743,168,560.627481
-127.116101,168,562.589468
-38.839152,168,564.407331
-161.959046,168,566.269107
-40.77343,168,568.216927
-39.972988,168,570.237455
-40.878746,168,572.035048
-164.307531,168,573.803202
-107.285339,168,575.623547
-93.131659,168,577.382035
-159.132544,168,579.184321
-129.233196,168,580.951863
-27.662533,168,582.73238
-160.414278,168,584.50879
-141.235632,168,586.342156
-34.782307,168,588.151555
-109.101033,168,589.943949
-39.388002,168,591.743255
-37.839087,168,593.531287
-158.263561,168,595.346488
-73.257186,168,597.12691
-107.682676,168,598.921192
-99.326697,168,600.696733
-110.049044,168,602.491916
-79.056916,168,604.290955
-37.870705,168,606.167868
-139.661072,168,607.951485
-128.986157,168,609.723821
-55.963501,168,611.513642
-150.699415,168,613.319091
-61.965783,168,615.204104
-68.917798,168,617.106337
-120.955045,168,618.929122
-46.716189,168,620.751872
-35.906886,168,622.727175
-113.258898,168,624.563911
-37.444191,168,626.393464
-153.770042,168,628.749813
-40.229357,168,630.635169
-132.591421,168,632.487916
-143.173233,168,634.32914
-35.121267,168,636.197849
-102.01292,168,638.03481
-38.922213,168,639.829898
-41.205194,168,641.688426
-150.927253,168,643.526027
-93.372401,168,645.347345
-141.378002,168,647.15998
-137.055307,168,649.013881
-36.523083,168,651.016121
-156.157916,168,652.931749
-163.817354,168,654.785622
-36.275988,168,656.789606
