#{"t_start": 1789183285.7647219, "env_id": "None"}
r,l,t
-53.486997,168,641.393358
-32.865547,168,643.974378
-33.956091,168,646.568814
-31.972785,168,649.415014
-34.929682,168,652.162344
-25.922426,168,654.734397
-31.199734,168,657.321052
-29.77399,168,659.896615
-30.836224,168,662.490679
-30.74623,168,665.07571
-30.139702,168,667.6482
-33.277751,168,670.274224
-34.11707,168,672.878991
-34.618814,168,675.449648
-32.509179,168,678.009141
-45.325195,168,680.765196
-40.448245,168,683.456518
-33.027825,168,686.144515
-41.141368,168,688.716829
-40.002637,168,691.273434
-50.939502,168,693.877106
-35.516639,168,696.444016
-29.771157,168,698.997892
-33.59162,168,701.576051
-29.062962,168,704.239036
-32.232812,168,707.078299
-36.389411,168,709.984461
-38.853307,168,712.691832
-40.814097,168,715.410514
-40.123063,168,718.151168
-32.472614,168,720.72311
-33.413828,168,723.648985
-25.78319,168,726.231911
-31.428867,168,728.875966
-50.934818,168,731.447884
-27.690552,168,734.325387
-33.589627,168,737.01979
-51.273183,168,739.68839
-34.946824,168,742.320834
-32.514253,168,744.993188
-33.07528,168,748.105057
-38.916281,168,750.913948
-37.568172,168,753.872119
-31.324403,168,756.604011
-29.313065,168,759.331753
-44.296328,168,761.975353
-47.374816,168,764.731792
-33.610586,168,767.473535
-34.432549,168,770.128986
-29.286804,168,772.844038
-45.765221,168,775.307119
-33.967159,168,777.744989
-32.957029,168,780.194223
-30.339745,168,782.634459
-33.352629,168,786.542559
-31.92113,168,788.988113
-34.637785,168,791.563268
-29.831175,168,793.989294
-33.78077,168,796.455756
-31.626131,168,798.928044
-28.657742,168,801.387301
-33.556624,168,803.816092
-35.403632,168,806.273309
-28.683012,168,808.727319
-32.747745,168,811.160182
-34.116944,168,813.623528
-38.862063,168,816.048318
-34.67053,168,818.504943
-51.537488,168,821.191653
-39.635607,168,823.628782
-33.732771,168,826.101633
-35.075076,168,828.547718
-31.571493,168,830.995084
-30.839848,168,833.440686
-49.882407,168,835.871107
-38.489327,168,838.306648
-28.831379,168,840.796041
-29.968783,168,843.229395
-36.454054,168,845.705847
-35.192821,168,848.160566
-43.913365,168,850.637463
-51.04428,168,853.246207
-31.154439,168,855.698878
-29.599754,168,858.161516
-34.180394,168,860.62966
-32.924927,168,863.062174
-38.727687,168,865.512344
-35.735253,168,867.938238
-33.03073,168,870.359633
-38.335971,168,872.804457
-53.497091,168,875.232985
-28.489896,168,877.677379
