#{"t_start": 1789178551.918089, "env_id": "None"}
r,l,t
-33.243148,168,639.940421
-25.314268,168,642.811773
-24.758298,168,645.668763
-37.86935,168,648.439931
-36.649297,168,651.195542
-27.204443,168,653.94715
-32.426578,168,656.732922
-32.314381,168,659.75182
-30.788959,168,662.721405
-31.644321,168,665.481014
-35.595716,168,668.248372
-30.171736,168,671.026286
-24.766316,168,673.838311
-27.552339,168,676.60069
-29.925557,168,679.48337
-33.425297,168,682.284372
-29.575583,168,685.097155
-28.426604,168,687.857485
-33.920356,168,690.608531
-28.838122,168,693.446313
-28.741475,168,696.474861
-28.863601,168,699.270312
-25.70938,168,702.022681
-29.193132,168,705.239156
-25.733095,168,707.971274
-32.588741,168,710.683053
-34.61365,168,713.450297
-24.420067,168,716.190131
-29.853136,168,718.885136
-32.628517,168,721.602377
-31.527322,168,724.339498
-24.490284,168,727.098255
-22.442893,168,729.815863
-32.513985,168,732.575408
-31.545664,168,735.364315
-31.166383,168,738.113748
-27.064687,168,740.848748
-33.307511,168,743.761487
-27.63208,168,746.468225
-35.205553,168,749.209798
-27.54949,168,751.974318
-30.42178,168,755.246089
-24.684592,168,758.067424
-26.532027,168,760.822839
-28.890524,168,763.614159
-34.177525,168,766.519091
-33.627556,168,769.292407
-32.339735,168,772.407051
-33.05519,168,775.266402
-25.139622,168,778.082626
-25.964771,168,780.844327
-27.396486,168,783.608378
-28.500447,168,786.335876
-30.278613,168,789.059069
-31.604218,168,793.431974
-26.900113,168,796.222058
-24.701313,168,798.968528
-21.580507,168,801.722937
-25.340339,168,804.52828
-37.732494,168,807.254869
-24.529753,168,809.996653
-26.985378,168,812.727408
-27.151599,168,815.532486
-32.005637,168,818.252211
-28.146726,168,821.146436
-28.868109,168,824.131704
-25.599712,168,826.985794
-24.730396,168,829.839224
-36.855209,168,832.577554
-26.592034,168,835.369667
-25.423899,168,838.13524
-29.081646,168,840.892329
-27.153724,168,843.634503
-32.705633,168,846.378087
-29.24818,168,849.195607
-29.39123,168,852.123366
-39.872184,168,855.107767
-33.10304,168,857.868051
-25.077957,168,860.824104
-27.858707,168,863.581245
-29.390567,168,866.345754
-39.722767,168,869.080606
-25.648131,168,871.798445
-28.772981,168,874.580977
-28.07424,168,877.351581
-27.848602,168,880.100796
-30.275354,168,882.82398
-24.801147,168,885.654803
-25.200844,168,888.410317
-27.674334,168,891.118283
-24.043323,168,893.856127
-26.587547,168,896.636857
-30.866437,168,899.364509
-29.038109,168,902.25866
-27.212194,168,905.064799
-33.809338,168,908.063999
-21.516538,168,910.798918
-34.317387,168,913.731589
-25.267874,168,916.551462
-25.908497,168,919.706696
-24.358292,168,922.567146
-30.242246,168,925.554608
-32.893444,168,928.331146
-28.207425,168,931.046361
-27.075675,168,933.811421
-33.656935,168,936.602648
-25.320327,168,939.351769
-24.806943,168,942.255638
-28.638191,168,945.088166
-28.52523,168,947.847427
-30.115756,168,950.600139
-29.398707,168,953.354739
-27.981108,168,956.140746
-33.207334,168,958.877948
