#{"t_start": 1789177950.573259, "env_id": "None"}
r,l,t
-51.79677,168,78.417978
-72.058749,168,78.760184
-32.988279,168,79.086368
-26.283828,168,79.4082
-38.100361,168,79.725295
-32.774208,168,80.042551
-20.392823,168,80.358553
-101.877426,168,80.681971
-37.136136,168,81.004932
-26.650667,168,81.326293
-30.331323,168,81.642307
-32.968442,168,81.956379
-30.863628,168,82.271219
-36.233655,168,82.587615
-26.880584,168,82.899758
-53.041058,168,83.212778
-32.239512,168,83.526788
-80.139522,168,83.840906
-31.445679,168,84.15696
-16.599197,168,84.473154
-19.450805,168,84.799287
-36.905834,168,85.13149
-20.768751,168,85.470092
-20.845818,168,85.787518
-33.836064,168,86.106622
-44.794457,168,86.418489
-37.52474,168,86.738366
-16.47703,168,87.053334
-31.679796,168,87.366782
-37.938836,168,87.679634
-35.241306,168,88.001356
-26.976679,168,88.317627
-31.887648,168,88.643074
-32.229348,168,88.968047
-117.030524,168,89.289735
-106.97971,168,89.606195
-32.715811,168,89.923267
-38.138894,168,90.237969
-30.550575,168,90.611007
-33.702061,168,90.957821
-50.333338,168,91.268908
-24.873258,168,91.581932
-31.092951,168,91.895549
-16.27637,168,92.206346
-85.017934,168,92.522138
-37.734426,168,92.84313
-30.611779,168,93.166822
-36.652216,168,93.48471
-31.441087,168,93.801176
-20.721044,168,94.119181
-26.960534,168,94.440862
-47.228201,168,94.762767
-47.676078,168,95.071881
-63.20267,168,95.38486
-29.512302,168,96.66393
-15.553108,168,97.015311
-26.189189,168,97.334938
-7.859714,168,97.64957
-38.827515,168,97.973886
-42.674073,168,98.296487
-16.297529,168,98.612207
-23.130982,168,98.925952
-19.997854,168,99.233371
-91.650199,168,99.586317
-33.948219,168,99.924124
-20.206104,168,100.246231
-39.79218,168,100.585322
-37.860944,168,100.905613
-20.11297,168,101.222642
-34.373604,168,101.53888
-31.425788,168,101.84798
-31.330331,168,102.155568
-42.952311,168,102.47264
-37.568486,168,102.79341
-32.573794,168,103.10945
-23.405243,168,103.427453
-38.312437,168,103.761758
-34.399142,168,104.207698
-32.273025,168,104.671994
-37.387933,168,105.088887
-23.417341,168,105.450229
-23.2347,168,105.824667
-37.492376,168,106.192463
-32.598571,168,106.730933
-37.379374,168,107.095297
-57.62838,168,107.44674
-33.674629,168,107.811894
-33.527776,168,108.196509
-23.127622,168,108.561959
-67.003025,168,108.928208
-19.589854,168,109.290693
-35.927326,168,109.658431
-34.950865,168,110.002169
-17.181399,168,110.330421
-36.472056,168,110.67234
-43.754917,168,111.005021
-27.472918,168,111.33629
-72.984794,168,111.664555
-8.793518,168,111.9924
-40.016641,168,112.322118
-38.919588,168,112.655153
-49.74008,168,112.990118
-105.286895,168,113.324946
-49.750003,168,113.655237
-22.427553,168,113.98012
-64.0084,168,114.31068
-55.74257,168,114.636047
-32.037008,168,114.972997
-39.64197,168,115.302553
-114.464847,168,115.632695
-31.972834,168,115.964724
-59.173384,168,116.298083
-45.769295,168,116.631274
-29.979788,168,116.967618
