episode_index,environment_steps,optimizer_step_calls_at_observation,sb3_update_counter_at_observation,record_phase,episode_metrics.aux_shift_kwh,episode_metrics.bess_throughput_kwh,episode_metrics.carbon_delta_kg,episode_metrics.carbon_kg,episode_metrics.degradation_cost_cny,episode_metrics.demand_charge_cny,episode_metrics.energy_cost_cny,episode_metrics.financial_delta_cny,episode_metrics.flex_deadline_violation_kwh,episode_metrics.guardrail_violation_rate,episode_metrics.guardrail_violations,episode_metrics.max_flex_age_hours,episode_metrics.nonzero_bess_action_rate,episode_metrics.nonzero_bess_actions,episode_metrics.nonzero_flex_action_rate,episode_metrics.nonzero_flex_actions,episode_metrics.peak_kw,episode_metrics.physical_power_violations,episode_metrics.projection_count,episode_metrics.projection_rate,episode_metrics.reserve_shortfall_kwh,episode_metrics.reward,episode_metrics.shore_sla_violation_kwh,episode_metrics.soc_max_observed,episode_metrics.soc_min_observed,episode_metrics.temperature_max_c,episode_metrics.terminal_flex_backlog_kwh,episode_metrics.terminal_soc_error,episode_metrics.total_cost_cny,episode_metrics.training_reward
57,9576,15150,7575,after_environment_step_before_replay_storage_and_optimizer,12959.006156380352,0.0,30.347122486678927,2130644.0503093973,0.0,219369.3807906796,2690469.4972522487,-1350.2354497560855,0.0,0.0,0.0,12.0,0.0,0.0,0.7083333333333334,119.0,25101.712510587633,0.0,1.0,0.005952380952380952,0.0,0.12627844013346132,0.0,0.58,0.58,32.0,0.0,0.0,2909838.8780429284,4.930349899579695
58,9744,15486,7743,after_environment_step_before_replay_storage_and_optimizer,17082.59432093455,0.0,77.22926853354329,2200913.2118829116,0.0,221387.9893522901,2778455.379047774,-2690.2829459470527,0.0,0.0,0.0,12.0,0.0,0.0,0.8214285714285714,138.0,25332.695210189213,0.0,1.0,0.005952380952380952,0.0,0.13282496853395134,0.0,0.58,0.58,32.0,0.0,0.0,2999843.368400064,8.817658617722664
59,9912,15822,7911,after_environment_step_before_replay_storage_and_optimizer,14810.816694967185,0.0,39.19531480521073,2186863.7991266428,0.0,222892.43986139254,2763499.2413642406,-2837.1293652305694,0.0,0.0,0.0,12.0,0.0,0.0,0.8035714285714286,135.0,25504.844504816298,0.0,1.0,0.005952380952380952,0.0,0.11357262414396412,0.0,0.58,0.58,24.0,0.0,0.0,2986391.6812256332,11.833927937840192
60,10080,16158,8079,after_environment_step_before_replay_storage_and_optimizer,13840.626103178167,0.0,20.06557424794846,2239256.9930669107,0.0,229912.69602155683,2826000.0681710863,-2137.837077263078,0.0,0.0,0.0,12.0,0.0,0.0,0.7440476190476191,125.0,26308.149192316298,0.0,1.0,0.005952380952380952,0.0,0.08518829643666909,0.0,0.58,0.58,32.0,0.0,0.0,3055912.764192643,9.485250931438488
61,10248,16494,8247,after_environment_step_before_replay_storage_and_optimizer,17246.672394571007,0.0,125.21594725568502,2065341.6798365614,0.0,215509.46947204397,2607487.6759813786,-2420.228086193875,0.0,0.0,0.0,12.0,0.0,0.0,0.8809523809523809,148.0,24660.03562802759,0.0,0.0,0.0,0.0,0.15600839447115394,0.0,0.58,0.58,24.0,0.0,0.0,2822997.145453423,4.588183595628269
62,10416,16830,8415,after_environment_step_before_replay_storage_and_optimizer,16203.325481780781,0.0,126.21073488872935,2072434.334861202,0.0,210329.51738398173,2616399.19037369,-3253.8814518348686,0.0,0.0,0.0,12.0,0.0,0.0,0.8095238095238095,136.0,24067.310847274228,0.0,1.0,0.005952380952380952,0.0,0.172259731001911,0.0,0.58,0.58,25.399999618530273,0.0,0.0,2826728.7077576714,8.696763165850586
63,10584,17166,8583,after_environment_step_before_replay_storage_and_optimizer,13536.324748522225,0.0,89.26139783278086,2047343.0510008135,0.0,216118.86633347368,2587829.3628320047,-3712.795922780914,0.0,0.0,0.0,12.0,0.0,0.0,0.7023809523809523,118.0,24729.76689483122,0.0,1.0,0.005952380952380952,0.0,0.1446198375866832,0.0,0.58,0.58,32.0,0.0,0.0,2803948.229165478,13.208295743937722
64,10752,17502,8751,after_environment_step_before_replay_storage_and_optimizer,17163.523786335896,0.0,128.8211863167744,2115821.662595265,0.0,215333.2203415037,2671715.509924462,-3863.563636759912,0.0,0.0,0.0,12.0,0.0,0.0,0.8571428571428571,144.0,24639.868023099694,0.0,0.0,0.0,0.0,0.22318004700040428,0.0,0.58,0.58,26.200000762939453,0.0,0.0,2887048.7302659657,11.588547004793092
65,10920,17838,8919,after_environment_step_before_replay_storage_and_optimizer,16752.719748285515,0.0,117.76970269069352,2034034.3685328453,0.0,210391.44032340863,2567560.6947188815,-3291.9856552310357,0.0,0.0,0.0,12.0,0.0,0.0,0.8452380952380952,142.0,24074.396484375,0.0,1.0,0.005952380952380952,0.0,0.17553769596819002,0.0,0.58,0.58,24.0,0.0,0.0,2777952.13504229,9.393746114713565
66,11088,18174,9087,after_environment_step_before_replay_storage_and_optimizer,18237.050707526963,0.0,153.64038084869026,2097673.408550881,0.0,213473.1812729456,2645765.881237982,-4776.016842049393,0.0,0.0,0.0,12.0,0.0,0.0,0.7976190476190477,134.0,24427.029905997304,0.0,0.0,0.0,0.0,0.22149498977980558,0.0,0.58,0.58,24.0,0.0,0.0,2859239.062510927,14.661661359325553
67,11256,18510,9255,after_environment_step_before_replay_storage_and_optimizer,17372.71146411538,0.0,142.33628631121064,2081674.1786333185,0.0,213473.17960217845,2626816.1032356103,-4469.891982319963,0.0,0.0,0.0,12.0,0.0,0.0,0.7738095238095238,130.0,24427.02971481694,0.0,0.0,0.0,0.0,0.19827302208123923,0.0,0.58,0.58,24.0,0.0,0.0,2840289.2828377886,13.809282732927182
68,11424,18846,9423,after_environment_step_before_replay_storage_and_optimizer,17142.540053720477,0.0,124.12390346406755,2076794.6191398483,0.0,214060.36522527024,2621402.7610552358,-3152.896646528993,0.0,0.0,0.0,12.0,0.0,0.0,0.8452380952380952,142.0,24494.219423098362,0.0,1.0,0.005952380952380952,0.0,0.16871727320428273,0.0,0.58,0.58,28.399999618530273,0.0,0.0,2835463.126280506,8.317049024800905
69,11592,19182,9591,after_environment_step_before_replay_storage_and_optimizer,16776.722917580053,0.0,114.62508041249748,2096541.132596178,0.0,213712.68734939888,2647358.180458345,-4230.164781562147,0.0,0.0,0.0,12.0,0.0,0.0,0.7797619047619048,131.0,24454.435793974917,0.0,1.0,0.005952380952380952,0.0,0.18096106778145787,0.0,0.58,0.58,24.0,0.0,0.0,2861070.867807744,14.273319083060885
70,11760,19518,9759,after_environment_step_before_replay_storage_and_optimizer,15502.295693542643,0.0,125.87936168971282,2070014.7796651246,0.0,210876.2163003156,2614224.5493341233,-4203.444762423249,0.0,0.0,0.0,12.0,0.0,0.0,0.7797619047619048,131.0,24129.86779564232,0.0,1.0,0.005952380952380952,0.0,0.16607858352581856,0.0,0.58,0.58,24.0,0.0,0.0,2825100.765634439,13.464462110733479
71,11928,19854,9927,after_environment_step_before_replay_storage_and_optimizer,16933.957246553393,0.0,133.42898779561438,2039566.0603082401,0.0,208838.07450310155,2571601.47983828,-1910.6034422064095,0.0,0.0,0.0,12.0,0.0,0.0,0.8452380952380952,142.0,23896.649972511856,0.0,0.0,0.0,0.0,0.18321397295699987,0.0,0.58,0.58,24.0,0.0,0.0,2780439.5543413814,1.5472779432951818
72,12096,20190,10095,after_environment_step_before_replay_storage_and_optimizer,16326.4827454581,0.0,145.88797363160302,2038895.8542392314,0.0,208669.3679965917,2573635.9259323706,-3483.224425456873,0.0,0.0,0.0,12.0,0.0,0.0,0.8452380952380952,142.0,23877.34544509872,0.0,1.0,0.005952380952380952,0.0,0.18191506654603026,0.0,0.58,0.58,24.0,0.0,0.0,2782305.293928962,8.662843709388182
73,12264,20526,10263,after_environment_step_before_replay_storage_and_optimizer,17822.530458120786,0.0,143.44201739272467,2062499.5832795948,0.0,210384.77591855318,2602556.929128381,-3532.873623225703,0.0,0.0,0.0,12.0,0.0,0.0,0.9047619047619048,152.0,24073.633898575044,0.0,1.0,0.005952380952380952,0.0,0.1864353649207957,0.0,0.58,0.58,24.0,0.0,0.0,2812941.705046934,9.057847072565036
74,12432,20862,10431,after_environment_step_before_replay_storage_and_optimizer,17704.356732103584,0.0,125.17445504157331,2095132.8214921718,0.0,213859.22512216482,2643933.3661301886,-3891.2844799148006,0.0,0.0,0.0,12.0,0.0,0.0,0.8511904761904762,143.0,24471.20362652591,0.0,1.0,0.005952380952380952,0.0,0.18971849819006575,0.0,0.58,0.58,24.0,0.0,0.0,2857792.5912523535,11.945955097079604
75,12600,21198,10599,after_environment_step_before_replay_storage_and_optimizer,15833.793529851493,0.0,49.75298239145923,2207160.0657331166,0.0,225741.16540706708,2787660.0530817066,-1045.7218796113543,0.0,0.0,0.0,12.0,0.0,0.0,0.7976190476190477,134.0,25830.81474465265,0.0,1.0,0.005952380952380952,0.0,0.04173782448070109,0.0,0.58,0.58,32.0,0.0,0.0,3013401.218488774,2.243430454569218
76,12768,21534,10767,after_environment_step_before_replay_storage_and_optimizer,17748.204644045432,0.0,156.86026245341236,2070526.40296268,0.0,212004.336797021,2611965.301370576,-4864.386616628769,0.0,0.0,0.0,12.0,0.0,0.0,0.875,147.0,24258.95489195236,0.0,1.0,0.005952380952380952,0.0,0.20700434159698938,0.0,0.58,0.58,26.5,0.0,0.0,2823969.638167597,14.910317335939103
77,12936,21870,10935,after_environment_step_before_replay_storage_and_optimizer,15030.85986997111,0.0,143.0467256873817,2046212.4256542684,0.0,216732.60937108877,2584687.8898571385,-3894.597016813167,0.0,0.0,0.0,12.0,0.0,0.0,0.7678571428571429,129.0,24799.995480197424,0.0,0.0,0.0,0.0,0.1787499301332279,0.0,0.58,0.58,32.0,0.0,0.0,2801420.4992282274,10.89018154282293
78,13104,22206,11103,after_environment_step_before_replay_storage_and_optimizer,17366.783641999937,0.0,164.40750483305055,2061364.808430728,0.0,210527.44722947775,2603082.0337726427,-4405.467189468241,0.0,0.0,0.0,12.0,0.0,0.0,0.8333333333333334,140.0,24089.95930468883,0.0,1.0,0.005952380952380952,0.0,0.19283685026779057,0.0,0.58,0.58,24.0,0.0,0.0,2813609.4810021203,12.162885657358165
79,13272,22542,11271,after_environment_step_before_replay_storage_and_optimizer,17665.253983025716,0.0,68.64293845151042,2200479.253312617,0.0,223252.30992576736,2776891.433028247,-3274.131261668193,0.0,0.0,0.0,12.0,0.0,0.0,0.8333333333333334,140.0,25546.023245735127,0.0,1.0,0.005952380952380952,0.0,0.02618446307795323,0.0,0.58,0.58,32.0,0.0,0.0,3000143.742954015,12.252080001250341
80,13440,22878,11439,after_environment_step_before_replay_storage_and_optimizer,17507.01704287343,0.0,129.96830134327502,2100393.0490547232,0.0,213522.47000068525,2651862.194836607,-3965.911659073553,0.0,0.0,0.0,12.0,0.0,0.0,0.8214285714285714,138.0,24432.669852052095,0.0,0.0,0.0,0.0,0.19742254379830515,0.0,0.58,0.58,24.0,0.0,0.0,2865384.6648372924,12.03146021477126
81,13608,23214,11607,after_environment_step_before_replay_storage_and_optimizer,18657.139950875826,0.0,37.848055054990255,2192979.0786130577,0.0,221877.7424734534,2767264.7267542267,-1939.823972844164,0.0,0.0,0.0,12.0,0.0,0.0,0.8333333333333334,140.0,25388.736039608033,0.0,0.0,0.0,0.0,0.05262489894382163,0.0,0.58,0.58,32.0,0.0,0.0,2989142.46922768,7.4282365609213965
82,13776,23550,11775,after_environment_step_before_replay_storage_and_optimizer,17114.953666612593,0.0,152.25322757260074,2082057.2005482314,0.0,215143.59321125515,2628580.133454419,-3929.247448666022,0.0,0.0,0.0,12.0,0.0,0.0,0.8511904761904762,143.0,24618.169617923228,0.0,1.0,0.005952380952380952,0.0,0.20925470077085292,0.0,0.58,0.58,24.0,0.0,0.0,2843723.7266656742,10.511043588974065
83,13944,23886,11943,after_environment_step_before_replay_storage_and_optimizer,17086.075167931518,0.0,153.16978763105544,2082909.5720648838,0.0,215145.08894354603,2629697.3871686524,-3906.1186706795843,0.0,0.0,0.0,12.0,0.0,0.0,0.8333333333333334,140.0,24618.340769620987,0.0,1.0,0.005952380952380952,0.0,0.20865554113502385,0.0,0.58,0.58,24.0,0.0,0.0,2844842.4761121986,10.34040609553459
84,14112,24222,12111,after_environment_step_before_replay_storage_and_optimizer,15824.444511257636,0.0,140.3064006395889,2103374.858139023,0.0,212369.6113082811,2653450.7750951503,-3784.2444170588433,0.0,0.0,0.0,12.0,0.0,0.0,0.8095238095238095,136.0,24300.752045848894,0.0,0.0,0.0,0.0,0.19011877193341856,0.0,0.58,0.58,24.0,0.0,0.0,2865820.3864034317,10.502838046918878
85,14280,24558,12279,after_environment_step_before_replay_storage_and_optimizer,16735.960560291787,0.0,64.1612187817791,2172939.950070191,0.0,222579.89327515024,2745042.429682307,-3388.5071162909617,0.0,0.0,0.0,12.0,0.0,0.0,0.7857142857142857,132.0,25469.080832941298,0.0,0.0,0.0,0.0,0.15351282738328736,0.0,0.58,0.58,26.799999237060547,0.0,0.0,2967622.322957457,13.09286245454806
86,14448,24894,12447,after_environment_step_before_replay_storage_and_optimizer,17067.754775146306,0.0,128.22090395423584,2077347.6678992915,0.0,215144.41971942515,2623555.9834076776,-3587.769778635305,0.0,0.0,0.0,12.0,0.0,0.0,0.8630952380952381,145.0,24618.264192518807,0.0,1.0,0.005952380952380952,0.0,0.19829704452474378,0.0,0.58,0.58,24.0,0.0,0.0,2838700.4031271026,10.24559465592236
87,14616,25230,12615,after_environment_step_before_replay_storage_and_optimizer,17189.94220353124,0.0,115.73513947338688,2154761.5313334106,0.0,222676.45297918885,2720334.5516234734,-2910.519982294839,0.0,0.0,0.0,12.0,0.0,0.0,0.8869047619047619,149.0,25480.1298404288,0.0,0.0,0.0,0.0,0.2011543803500903,0.0,0.58,0.58,28.100000381469727,0.0,0.0,2943011.0046026623,7.608491543070979
88,14784,25566,12783,after_environment_step_before_replay_storage_and_optimizer,12991.947660815638,0.0,61.64567318425725,2233639.345356905,0.0,228394.64318330586,2819194.472058211,-1501.7252315420303,0.0,0.0,0.0,12.0,0.0,0.0,0.7023809523809523,118.0,26134.44342816493,0.0,1.0,0.005952380952380952,0.0,0.09161763716833105,0.0,0.58,0.58,32.0,0.0,0.0,3047589.115241517,3.809885766654719
89,14952,25902,12951,after_environment_step_before_replay_storage_and_optimizer,15957.265677292171,0.0,112.6952685991364,2163886.631888956,0.0,220404.50451810073,2733842.1750208004,-2923.921254371906,0.0,0.0,0.0,12.0,0.0,0.0,0.7619047619047619,128.0,25220.158294246958,0.0,1.0,0.005952380952380952,0.0,0.18632948935645824,0.0,0.58,0.58,24.0,0.0,0.0,2954246.679538901,7.857890155911347
90,15120,26238,13119,after_environment_step_before_replay_storage_and_optimizer,15436.40615341876,0.0,64.28128564737926,2205613.123468296,0.0,222640.79532233017,2786878.306347997,-3008.932323709528,0.0,0.0,0.0,12.0,0.0,0.0,0.7976190476190477,134.0,25476.049652719645,0.0,1.0,0.005952380952380952,0.0,0.1546944778573405,0.0,0.58,0.58,29.299999237060547,0.0,0.0,3009519.101670327,11.18778447970488
91,15288,26574,13287,after_environment_step_before_replay_storage_and_optimizer,16207.196202334037,0.0,160.52961076821157,2100500.4465890694,0.0,213524.87879089758,2651500.9512713216,-4315.500414887807,0.0,0.0,0.0,12.0,0.0,0.0,0.8392857142857143,141.0,24432.945481947165,0.0,0.0,0.0,0.0,0.19802811893819675,0.0,0.58,0.58,24.0,0.0,0.0,2865025.8300622194,11.945725428346341
92,15456,26910,13455,after_environment_step_before_replay_storage_and_optimizer,13714.95761646757,0.0,37.677649565475804,2215512.745433812,0.0,226895.68524126933,2798910.2303327313,-2392.2641550943963,0.0,0.0,0.0,12.0,0.0,0.0,0.6964285714285714,117.0,25962.922629816298,0.0,1.0,0.005952380952380952,0.0,0.08033826235557963,0.0,0.58,0.58,32.0,0.0,0.0,3025805.9155740007,9.700661801543426
93,15624,27246,13623,after_environment_step_before_replay_storage_and_optimizer,17369.954198642456,0.0,140.48308900525262,2073475.8882450985,0.0,210667.84711193945,2618391.247078688,-3944.721705937476,0.0,0.0,0.0,12.0,0.0,0.0,0.9107142857142857,153.0,24106.02479875811,0.0,1.0,0.005952380952380952,0.0,0.17733957185939014,0.0,0.58,0.58,24.0,0.0,0.0,2829059.0941906273,11.294623189372222
94,15792,27582,13791,after_environment_step_before_replay_storage_and_optimizer,17470.24780932147,0.0,144.8542192342975,2082986.6459531405,0.0,212698.8786879662,2628510.651118871,-3890.2913833449693,0.0,0.0,0.0,12.0,0.0,0.0,0.8928571428571429,150.0,24338.429022800647,0.0,0.0,0.0,0.0,0.188497483442317,0.0,0.58,0.58,24.0,0.0,0.0,2841209.529806837,10.760203762666995
95,15960,27918,13959,after_environment_step_before_replay_storage_and_optimizer,16279.862910603104,0.0,98.25149733847502,2205493.313443972,0.0,222781.0327922909,2786359.434328888,-3172.3698330570996,0.0,0.0,0.0,12.0,0.0,0.0,0.8333333333333334,140.0,25492.09656246374,0.0,1.0,0.005952380952380952,0.0,0.17141559552211247,0.0,0.58,0.58,29.5,0.0,0.0,3009140.467121179,9.966759324977003
96,16128,28254,14127,after_environment_step_before_replay_storage_and_optimizer,17142.825315578593,0.0,114.37948140129811,2043978.6762893938,0.0,206641.1662958543,2579199.423699753,-3031.420619258777,0.0,0.0,0.0,12.0,0.0,0.0,0.8630952380952381,145.0,23645.26503432355,0.0,1.0,0.005952380952380952,0.0,0.17072268381540365,0.0,0.58,0.58,28.700000762939453,0.0,0.0,2785840.5899956073,8.294334212215993
97,16296,28590,14295,after_environment_step_before_replay_storage_and_optimizer,15496.864780980784,0.0,105.18136986377249,2204120.114853919,0.0,223662.16530032622,2785047.724860753,-2334.2483632418953,0.0,0.0,0.0,12.0,0.0,0.0,0.8095238095238095,136.0,25592.92164033338,0.0,1.0,0.005952380952380952,0.0,0.1808960631492358,0.0,0.58,0.58,30.399999618530273,0.0,0.0,3008709.8901610794,5.36035962438312
98,16464,28926,14463,after_environment_step_before_replay_storage_and_optimizer,12322.68090446217,0.0,62.04929268755586,2175254.166775498,0.0,222518.78701231658,2746071.231840693,-2958.929463040304,0.0,0.0,0.0,12.0,0.0,0.0,0.7142857142857143,120.0,25462.088645441298,0.0,1.0,0.005952380952380952,0.0,0.10125514503321759,0.0,0.58,0.58,24.0,0.0,0.0,2968590.0188530097,11.071689753948176
99,16632,29262,14631,after_environment_step_before_replay_storage_and_optimizer,15813.230576619168,0.0,160.52416568238732,2093311.4896914484,0.0,215047.78489768453,2641377.760187285,-4575.379695793617,0.0,0.0,0.0,12.0,0.0,0.0,0.8333333333333334,140.0,24607.206589561174,0.0,0.0,0.0,0.0,0.20224562751207587,0.0,0.58,0.58,24.0,0.0,0.0,2856425.5450849696,13.245448538024855
100,16800,29598,14799,after_environment_step_before_replay_storage_and_optimizer,16679.840562955487,0.0,125.2505463887519,2032231.8516954058,0.0,208484.1226899384,2565876.53135531,-3294.2217821940185,0.0,0.0,0.0,12.0,0.0,0.0,0.875,147.0,23856.1484375,0.0,0.0,0.0,0.0,0.1628806018194096,0.0,0.58,0.58,24.0,0.0,0.0,2774360.6540452484,8.956076127644979
101,16968,29934,14967,after_environment_step_before_replay_storage_and_optimizer,17795.430350333743,0.0,100.8035318846396,2045247.459316579,0.0,208637.77592402464,2581290.744452981,-3292.6205842977115,0.0,0.0,0.0,12.0,0.0,0.0,0.9047619047619048,152.0,23873.73046875,0.0,0.0,0.0,0.0,0.15879053089455897,0.0,0.58,0.58,24.0,0.0,0.0,2789928.5203770055,10.414891008410178
102,17136,30270,15135,after_environment_step_before_replay_storage_and_optimizer,13741.00546279114,0.0,95.6738455470877,2149816.3408890353,0.0,219370.17172347158,2714850.1380408797,-3048.986147859044,0.0,0.0,0.0,12.0,0.0,0.0,0.7678571428571429,129.0,25101.803014410398,0.0,0.0,0.0,0.0,0.12950508082994766,0.0,0.58,0.58,32.0,0.0,0.0,2934220.309764351,9.504500006469959
103,17304,30606,15303,after_environment_step_before_replay_storage_and_optimizer,18008.805673944895,0.0,129.62808940172545,2072636.9196417495,0.0,212836.14246653533,2614649.1927813217,-3979.468985732149,0.0,0.0,0.0,12.0,0.0,0.0,0.875,147.0,24354.13566287657,0.0,1.0,0.005952380952380952,0.0,0.19667148708117255,0.0,0.58,0.58,26.5,0.0,0.0,2827485.335247857,12.119659564557223
104,17472,30942,15471,after_environment_step_before_replay_storage_and_optimizer,15679.472837633513,0.0,139.00048113358025,2095149.3695823988,0.0,214632.03230394382,2644955.7178458464,-3647.308483974275,0.0,0.0,0.0,12.0,0.0,0.0,0.8511904761904762,143.0,24559.63339568154,0.0,0.0,0.0,0.0,0.17879576297995103,0.0,0.58,0.58,24.0,0.0,0.0,2859587.75014979,9.896513551856566
105,17640,31278,15639,after_environment_step_before_replay_storage_and_optimizer,17711.76837681709,0.0,38.35630646568643,2032355.995039001,0.0,206754.79883908576,2568061.0213625724,-1377.784428745652,0.0,0.0,0.0,12.0,0.0,0.0,0.9285714285714286,156.0,23658.26763031832,0.0,0.0,0.0,0.0,0.115543654164036,0.0,0.58,0.58,31.0,0.0,0.0,2774815.820201658,4.58754375578707
106,17808,31614,15807,after_environment_step_before_replay_storage_and_optimizer,15057.62972680908,0.0,118.80278458993052,2203015.409154278,0.0,222751.3426591376,2784219.9150076844,-3003.6409269921155,0.0,0.0,0.0,12.0,0.0,0.0,0.8154761904761905,137.0,25488.69921875,0.0,0.0,0.0,0.0,0.2066615161628452,0.0,0.58,0.58,29.399999618530273,0.0,0.0,3006971.257666822,7.89003755956475
107,17976,31950,15975,after_environment_step_before_replay_storage_and_optimizer,17218.92225961254,0.0,166.13774199977706,2070264.187381194,0.0,210483.0628796062,2613706.321603161,-4228.781467760942,0.0,0.0,0.0,12.0,0.0,0.0,0.8273809523809523,139.0,24084.88055036847,0.0,0.0,0.0,0.0,0.19080264061100854,0.0,0.58,0.58,25.899999618530273,0.0,0.0,2824189.384482767,11.175642818818089
108,18144,32286,16143,after_environment_step_before_replay_storage_and_optimizer,16221.406937555757,0.0,132.87473884609062,2076148.6705675581,0.0,211832.9633033286,2621642.1972524053,-4354.693764194031,0.0,0.0,0.0,12.0,0.0,0.0,0.8511904761904762,143.0,24239.34519001904,0.0,0.0,0.0,0.0,0.18132820683633913,0.0,0.58,0.58,24.0,0.0,0.0,2833475.160555734,13.800984490204714
109,18312,32622,16311,after_environment_step_before_replay_storage_and_optimizer,16267.216350736764,0.0,148.23909275828555,2054674.536399376,0.0,210053.39990906185,2593902.4879521057,-4489.629715614311,0.0,0.0,0.0,12.0,0.0,0.0,0.8571428571428571,144.0,24035.715638090493,0.0,0.0,0.0,0.0,0.17232938042922039,0.0,0.58,0.58,24.0,0.0,0.0,2803955.8878611675,13.553803012574416
110,18480,32958,16479,after_environment_step_before_replay_storage_and_optimizer,13862.517277281562,0.0,81.35043397473419,2154820.0029288777,0.0,219155.01719766052,2722164.957337409,-2757.732395860295,0.0,0.0,0.0,12.0,0.0,0.0,0.6964285714285714,117.0,25077.183593811245,0.0,1.0,0.005952380952380952,0.0,0.16327542458920807,0.0,0.58,0.58,24.0,0.0,0.0,2941319.9745350694,8.907635940817427
111,18648,33294,16647,after_environment_step_before_replay_storage_and_optimizer,17854.811333063222,0.0,141.22321205094886,2098033.8895189636,0.0,214629.6127860168,2647473.2030383213,-3855.1129563476115,0.0,0.0,0.0,12.0,0.0,0.0,0.8809523809523809,148.0,24559.356538249573,0.0,0.0,0.0,0.0,0.2059559108081804,0.0,0.58,0.58,24.0,0.0,0.0,2862102.8158243382,10.80217205868113
112,18816,33630,16815,after_environment_step_before_replay_storage_and_optimizer,14791.302717635037,0.0,97.69835259071806,2130794.720935657,0.0,218919.45085440148,2689680.8015233995,-2649.669162771832,0.0,0.0,0.0,12.0,0.0,0.0,0.8035714285714286,135.0,25050.228516469342,0.0,0.0,0.0,0.0,0.192409774149249,0.0,0.58,0.58,32.0,0.0,0.0,2908600.252377801,7.386444658416069
113,18984,33966,16983,after_environment_step_before_replay_storage_and_optimizer,16951.628820329428,0.0,135.88875237105822,2100635.937373093,0.0,215028.07981474473,2651582.1049987935,-3195.7165357271133,0.0,0.0,0.0,12.0,0.0,0.0,0.8511904761904762,143.0,24604.95180211012,0.0,1.0,0.005952380952380952,0.0,0.1968227441648931,0.0,0.58,0.58,24.0,0.0,0.0,2866610.184813538,7.825257536372081
114,19152,34302,17151,after_environment_step_before_replay_storage_and_optimizer,16975.312787577743,0.0,136.59352325475447,2079165.930425961,0.0,212152.07378019454,2624383.7331548966,-3470.234635524167,0.0,0.0,0.0,12.0,0.0,0.0,0.9047619047619048,152.0,24275.859946182976,0.0,1.0,0.005952380952380952,0.0,0.175409208582107,0.0,0.58,0.58,24.0,0.0,0.0,2836535.806935091,9.155561782335568
115,19320,34638,17319,after_environment_step_before_replay_storage_and_optimizer,18496.53345767182,0.0,133.53913497599024,2090449.9390539175,0.0,212573.59958932237,2638865.2624657457,-3556.324923108826,0.0,0.0,0.0,12.0,0.0,0.0,0.8869047619047619,149.0,24324.09375,0.0,1.0,0.005952380952380952,0.0,0.18882851129906156,0.0,0.58,0.58,24.0,0.0,0.0,2851438.862055068,9.769276516984727
116,19488,34974,17487,after_environment_step_before_replay_storage_and_optimizer,17420.097010666836,0.0,99.7854143266286,2077756.3677836338,0.0,211049.83470225873,2623906.756705455,-3037.1807938905713,0.0,0.0,0.0,12.0,0.0,0.0,0.9047619047619048,152.0,24149.734375,0.0,1.0,0.005952380952380952,0.0,0.16307818330925186,0.0,0.58,0.58,24.0,0.0,0.0,2834956.591407714,9.198779109855138
117,19656,35310,17655,after_environment_step_before_replay_storage_and_optimizer,13359.496548002811,0.0,79.43602148366335,2178412.6407460906,0.0,221516.78344999396,2752421.991123252,-2259.9064967661607,0.0,0.0,0.0,12.0,0.0,0.0,0.6845238095238095,115.0,25347.432692703725,0.0,0.0,0.0,0.0,0.1522454331976945,0.0,0.58,0.58,24.0,0.0,0.0,2973938.774573246,6.533371194811
118,19824,35646,17823,after_environment_step_before_replay_storage_and_optimizer,18125.28491055277,0.0,138.34137771973656,2105418.168167129,0.0,212820.856294648,2658159.911134678,-3818.883750907995,0.0,0.0,0.0,12.0,0.0,0.0,0.8630952380952381,145.0,24352.3865167983,0.0,0.0,0.0,0.0,0.20247841970005628,0.0,0.58,0.58,24.0,0.0,0.0,2870980.7674293257,10.793936091355773
119,19992,35982,17991,after_environment_step_before_replay_storage_and_optimizer,17761.84303732654,0.0,147.1977797342588,2049123.7729915706,0.0,208582.4901180698,2585472.230941023,-3776.2174358997327,0.0,0.0,0.0,12.0,0.0,0.0,0.8809523809523809,148.0,23867.404296875,0.0,0.0,0.0,0.0,0.193676524312099,0.0,0.58,0.58,24.0,0.0,0.0,2794054.7210590933,10.04922039544313
120,20160,36318,18159,after_environment_step_before_replay_storage_and_optimizer,16070.023008631097,0.0,147.74470429990652,2122891.3113443577,0.0,216792.08577147467,2681355.1522942483,-3280.183430015724,0.0,0.0,0.0,12.0,0.0,0.0,0.7321428571428571,123.0,24806.801167929552,0.0,0.0,0.0,0.0,0.2331408604993193,0.0,0.58,0.58,26.799999237060547,0.0,0.0,2898147.238065723,7.536234892084241
121,20328,36654,18327,after_environment_step_before_replay_storage_and_optimizer,17444.453094917615,0.0,158.92758960644278,2099227.817672134,0.0,215030.46634443596,2649644.5127052707,-3601.0449240544326,0.0,0.0,0.0,12.0,0.0,0.0,0.8571428571428571,144.0,24605.224884807405,0.0,1.0,0.005952380952380952,0.0,0.1993234324373301,0.0,0.58,0.58,24.0,0.0,0.0,2864674.979049707,8.46956924388559
