#{"t_start": 1789178550.602507, "env_id": "None"}
r,l,t
-33.794923,168,423.300977
-26.514949,168,425.077244
-26.544445,168,426.81866
-24.007538,168,428.748304
-26.169598,168,430.654041
-29.633861,168,432.326696
-34.482306,168,433.990472
-33.363259,168,435.773415
-30.073253,168,437.417974
-33.465284,168,439.065826
-38.124794,168,440.738657
-26.349305,168,442.422475
-22.518488,168,444.082589
-24.275691,168,445.823534
-43.014249,168,447.480507
-35.061874,168,449.142177
-31.763611,168,450.826239
-29.474391,168,452.765007
-32.21623,168,454.444846
-26.71265,168,456.091585
-38.516836,168,457.738364
-30.624328,168,459.37687
-23.553812,168,461.206478
-25.488413,168,462.925255
-41.893475,168,464.666478
-30.627455,168,466.351838
-27.494419,168,468.047653
-34.71121,168,469.686831
-30.732883,168,471.33115
-30.265174,168,472.98917
-31.731365,168,474.640383
-25.005395,168,476.314615
-22.019375,168,477.958666
-33.031987,168,479.616124
-38.002926,168,481.276183
-21.885903,168,482.920125
-22.584629,168,484.572263
-35.955715,168,486.23008
-33.753901,168,487.994506
-37.253289,168,489.644643
-26.511132,168,491.290548
-33.393761,168,492.957734
-25.252467,168,494.679947
-24.319804,168,496.500178
-30.933215,168,498.150979
-31.03735,168,499.830749
-33.24755,168,501.480457
-29.675326,168,503.12949
-31.514449,168,504.767639
-19.502821,168,506.414563
-28.81209,168,508.064422
-29.495174,168,509.714125
-27.673077,168,511.387241
-35.704425,168,513.030197
-28.872533,168,515.987046
-43.280077,168,517.636277
-33.395557,168,519.29023
-27.242183,168,520.952318
-24.863544,168,522.615869
-35.796389,168,525.027926
-35.809803,168,527.56836
-29.026068,168,529.470498
-31.873509,168,531.326143
-27.73571,168,533.274186
-40.923326,168,535.309481
-28.862053,168,537.23507
-30.229031,168,539.144842
-36.883735,168,540.956803
-39.383004,168,542.910474
-28.496179,168,544.825361
-28.059661,168,546.564374
-30.757802,168,548.356184
-38.525753,168,550.229495
-30.744144,168,552.568607
-36.709241,168,555.632713
-32.569393,168,558.069882
-31.498646,168,562.410036
-36.157674,168,564.991311
-26.112656,168,566.999072
-23.845258,168,568.974124
-30.625411,168,571.24685
-34.239471,168,573.78778
-35.851407,168,576.665944
-24.993299,168,579.002263
-27.245836,168,581.007291
-25.355953,168,582.955083
-30.809688,168,585.030156
-27.805932,168,587.082542
-34.486254,168,589.067127
-23.070369,168,591.070295
-32.010206,168,593.057423
-29.189943,168,594.946744
-40.18985,168,596.851496
-28.393386,168,598.856492
-26.098976,168,600.764809
